filename,Tema,Narasi,Makna moral
122-Wrong-Views-results-in-Bitter-Fruits-Original.jpg,Pandangan Salah,"Dalam panel ini, ukiran Sanskerta bertuliskan “miṭṭhyā-dṛṣṭi” atau pandangan salah menjadi petunjuk penting dari cerita. Di sisi kanan, terlihat seorang pria kaya sedang disajikan minuman, mungkin minuman keras, sebagai simbol bahwa ia tidak menjaga sila dan terjerumus dalam kenikmatan yang keliru. Ia tampak tenang, bahkan puas, padahal ia sedang menanam bibit keburukan dalam batinnya. Pandangan salah ini bukan hanya soal pemikiran, tetapi juga mencakup gaya hidup yang tidak selaras dengan kebijaksanaan. Akibatnya tergambar di sisi kiri, di mana dunia memanen buah dari tindakan keliru itu. Buah dan sayuran tampak pahit, dan ekspresi wajah orang berjanggut menunjukkan ketidaksenangan yang mendalam. Ini bukan sekadar rasa pahit secara fisik, melainkan simbol dari hasil kehidupan yang tidak menyenangkan. Dalam dunia di mana kebaikan seharusnya memberi hasil manis, pandangan salah justru melahirkan realitas yang getir. Relief ini menekankan bahwa pikiran yang bengkok bisa menghasilkan dunia yang tak selaras. Sebab seperti akar yang rusak, pandangan salah akan mencemari semua buah kehidupan.","Pandangan salah membawa akibat pahit, sebab kehidupan yang tidak didasari kebijaksanaan akan melahirkan penderitaan bagi diri dan dunia."
123-Refraining-from-Wrong-Deeds-results-in-the-Vitality-of-the-Earth-Original.jpg,Kebajikan / Perbuatan Baik,"Pada relief ini, ukiran bertuliskan “kuśala”, yang berarti perbuatan baik, menjadi inti dari kisah yang ditampilkan. Di sisi kanan, seorang tokoh utama duduk di tempat tinggi dan dengan tangan terbuka memberikan derma kepada para brahmana yang datang dengan penuh harap. Tindakannya mencerminkan kemurahan hati dan rasa tanggung jawab sosial. Namun, ia tidak berhenti hanya dengan memberi. Di bagian tengah relief, ia digambarkan sedang mengajar, mungkin menjelaskan sepuluh ajaran tentang perbuatan benar kepada masyarakat. Ini adalah sosok yang bukan hanya murah hati, tetapi juga bijak dan ingin menularkan nilai-nilai kebaikan. Dampaknya terlihat di sisi kiri, di mana panen tampak subur dan kehidupan masyarakat sejahtera. Tanaman tumbuh dengan lebat, simbol dari daya bumi yang kuat berkat kebajikan manusia. Ini bukan semata hasil dari kerja keras, tetapi buah dari hidup yang selaras dengan kebaikan dan ajaran luhur. Relief ini menjadi gambaran nyata bahwa perbuatan baik memperkuat bukan hanya jiwa, tapi juga dunia tempat kita hidup.","Perbuatan baik dan pengajaran kebajikan bukan hanya menyuburkan hati manusia, tapi juga memberikan daya kehidupan bagi bumi."
124-By-Worshipping-the-Memorial-Buildings-one-becomes-Handsome-Original.jpg,Penghormatan / Bakti,"Relief ini menampilkan seseorang yang melakukan penghormatan terhadap cetiya—bangunan suci atau monumen keagamaan—dikenal sebagai caitya-vandana. Sosok di sebelah kanan berdiri atau bersujud dengan penuh hormat di depan struktur keagamaan, memperlihatkan penghormatan yang tulus. Meskipun tidak diketahui apakah pemujaan ini dilakukan di Negeri Tengah atau di tempat lain, efek dari perbuatannya sangat jelas. Di atas bagian hasil, tertulis kata suvarṇa-varṇa, yang berarti “warna emas”—sebuah simbol keindahan dan kemuliaan. Sosok utama di sisi kiri relief digambarkan sebagai seseorang yang tampan atau rupawan, dengan penampilan yang anggun dan disukai banyak orang. Penampilannya bukan sekadar karena keberuntungan lahir, tetapi hasil dari karma baik melalui penghormatan tulus pada hal suci. Relief ini menunjukkan hubungan antara keindahan luar dan kebajikan batin. Pemujaan terhadap yang luhur menyucikan hati, dan memancar dalam rupa yang menawan. Ini bukan kecantikan yang dangkal, tapi hasil dari perbuatan spiritual yang mendalam. Di balik wajah rupawan, tersimpan ketulusan jiwa yang menghormati jalan kebajikan.","Menghormati hal-hal suci dengan tulus melahirkan keindahan, baik secara batin maupun lahiriah."
125-One-gains-a-Good-Voice-and-Good-Company-Original.jpg,Berkebajikan (Penghormatan & Kebaikan Batin),"Dalam relief ini, seorang tokoh utama duduk di sebuah anjungan, dikelilingi oleh para selir yang memainkannya musik indah dan lembut. Suara-suara merdu mengalun, menunjukkan bahwa ia telah dianugerahi susvara—suara yang bagus. Meskipun pemahat tidak secara langsung menggambarkan bagaimana ia mendapatkannya, tulisan pada relief membantu kita memahami bahwa suara indah itu adalah buah dari kebajikan. Ia bukan sekadar memiliki suara merdu, tapi juga dihormati dan dikagumi oleh sekelompok orang yang mulia. Di sisi kiri, tertulis mahaujaska-samavadhāna—berkumpul dengan mereka yang agung dan luhur. Ini menandakan bahwa kehidupannya dikelilingi oleh orang-orang terhormat, suatu berkah yang lahir dari kebaikan batin dan sikap welas asih. Ia menciptakan harmoni tidak hanya lewat suara, tapi juga lewat pergaulan yang membawa kebijaksanaan dan ketenangan. Suara bagus dalam cerita ini adalah simbol dari ekspresi batin yang murni, dan kumpulan baik adalah pantulan dari hati yang menghargai kebaikan. Kehidupannya adalah simfoni dari kebajikan yang terpancar ke luar.",Kebaikan dan ketulusan batin memunculkan keindahan suara serta mempertemukan kita dengan orang-orang mulia.
126-One-has-Wealth-and-is-Reborn-in-Heaven-Original.jpg,Kedermawanan & Kebajikan Spiritual,"Dalam relief ini, tampak seorang tokoh utama duduk megah dikelilingi tanda-tanda kemakmuran—pakaian indah, pelayan, dan kemewahan yang mengelilinginya. Ukiran tulisan ""bho-"" mengisyaratkan bahwa ia adalah bhogī, seseorang yang menikmati kekayaan hasil perbuatan bajiknya. Namun kekayaannya bukan hanya untuk dinikmati di dunia, karena ia juga menunjukkan penghormatan spiritual yang dalam. Di sisi kiri relief, ditampilkan hasil dari hidupnya yang penuh kebajikan: ia terlahir kembali di surga. Surga itu digambarkan indah dengan kalpa-vṛkṣa, pohon pengabul harapan, serta para kinnara, makhluk surgawi yang menari dan bernyanyi. Ini bukan sekadar surga mitologis, tetapi simbol dari kedamaian batin dan kebahagiaan abadi sebagai buah dari perbuatan baik. Ia telah menggunakan kekayaannya bukan hanya untuk kesenangan pribadi, tetapi juga untuk menghormati hal-hal spiritual. Dengan begitu, ia tidak hanya kaya di dunia, tapi juga sejahtera di alam yang lebih tinggi. Kehidupannya mencerminkan harmoni antara kesejahteraan duniawi dan kebajikan batin.","Kekayaan yang digunakan untuk kebaikan dan pemujaan suci akan membuahkan kebahagiaan, bahkan hingga kelahiran kembali di alam surgawi."
127-By-Giving-a-Parasol-one-is-not-overheated-in-Body-and-Mind-Original.jpg,Dermawan,"Di sisi kanan relief, tampak seorang dermawan tengah memberikan sebuah payung kepada seorang brahmana yang duduk tenang di bawah pohon. Payung itu bukan sekadar pelindung dari panas, tetapi simbol perlindungan dan kepedulian terhadap sesama. Di sekelilingnya juga tergambar persembahan-persembahan lain, menunjukkan bahwa tindakan itu adalah bagian dari niat tulus dalam berdana. Ukiran tulisan ""chatra-dāna"" menegaskan bahwa ini adalah kisah tentang pemberian payung. Meski tampak sederhana, tindakan kecil ini memiliki makna yang dalam. Di sisi kiri relief, hanya sebagian dipahat, tetapi teks menunjukkan hasil dari perbuatan tersebut: tubuh dan pikiran yang tidak lagi menderita kepanasan. Ini adalah simbol dari ketenangan batin dan perlindungan dari penderitaan duniawi. Derma payung itu memberikan kenyamanan, tidak hanya secara jasmani, tapi juga secara spiritual. Tindakan baik sekecil apa pun, bila dilakukan dengan niat murni, akan mendatangkan keteduhan dalam kehidupan. Seorang yang memberi perlindungan, akan menerima perlindungan pula di kehidupannya sendiri.","Tindakan kecil yang penuh kasih, seperti memberikan payung, dapat membawa keteduhan bagi tubuh dan ketenangan bagi pikiran."
128-One-has-the-Society-of-Distinguished-People-Original.jpg,Dermawan,"Di tengah relief tampak sebuah anjungan megah, tempat dua orang kaya duduk bersama dalam suasana damai. Mereka dikelilingi para pendamping yang terlihat bersahabat dan penuh hormat, menunjukkan suasana pertemanan yang luhur. Teks di relief menyebut “maheśākhya-samavadhāna”, artinya kumpulan orang-orang terhormat. Ini adalah buah dari tindakan kebaikan: memberikan payung kepada yang membutuhkan. Meski terlihat sederhana, tindakan memberi perlindungan itu melahirkan hubungan yang penuh kehormatan dan rasa hormat. Kekayaan yang ditampilkan bukan sekadar harta, melainkan kekayaan sosial — persahabatan dan rasa saling menghargai. Di sisi kanan dan kiri, tampak beberapa orang duduk di bawah pohon, seolah turut menikmati suasana harmonis. Gambaran ini memperlihatkan bahwa orang yang baik hatinya akan dikelilingi oleh lingkungan yang damai dan saling mendukung. Tidak ada kesepian dalam hidup orang yang dermawan. Kebaikan membawa orang baik lainnya untuk berkumpul dan menyertainya dalam perjalanan hidup.",Memberi perlindungan dan berbuat baik kepada sesama akan mendatangkan pertemanan yang mulia dan lingkungan yang harmonis.
129-One-becomes-a-Universal-Monarch-Original.jpg,Kepemimpinan bijak,"Relief ini menggambarkan kemegahan seorang Raja Semesta, atau Cakravartī, yang ditandai oleh simbol-simbol agung seperti gajah, kuda, permata, dan roda kerajaan. Di sisi kanan, roda dharma tampak bersinar, menandakan bahwa ia memimpin bukan dengan kekuatan semata, melainkan dengan kebijaksanaan. Sang ratu berdiri anggun dengan lingkaran cahaya di belakangnya, pertanda bahwa istana ini dipenuhi cahaya kebaikan dan kesetiaan. Payung kerajaan menjulang tinggi di sisi kiri, simbol perlindungan bagi seluruh rakyat. Kekayaan berlimpah, tampak dari pohon berbuah, kantong emas, dan banyak pelayan yang setia mengabdi. Meskipun menteri dan bendahara tak terlihat, tatanan yang rapi menunjukkan bahwa pemerintahan berjalan adil dan bijaksana. Sang raja tidak hanya kaya harta, tetapi juga kaya kebajikan. Ia memerintah dengan kasih dan adil, menjadikan rakyat hidup damai dan sejahtera. Inilah hasil dari kehidupan yang penuh kebajikan di masa lalu, yang membuahkan kekuasaan yang luas dan dihormati. Kekuasaan sejati lahir dari kebaikan hati dan kepemimpinan yang adil.","Kepemimpinan sejati tumbuh dari kebajikan dan keadilan, bukan hanya dari kekuasaan dan kekayaan."
130-Rebirth-in-Heaven-Original.jpg,Kelahiran kembali di surga,"Relief ini menampilkan sebuah pemandangan surga yang megah, menutupi seluruh panel dengan keindahan dan kemewahan. Di sisi kiri, pohon pengabul harapan berdiri megah dengan ukiran yang paling rumit dan detail yang menakjubkan, melambangkan berkah dan kemakmuran yang melimpah. Di bawah pohon itu, para kinnara—makhluk mistis dengan suara merdu—terlihat mengelilingi berbagai kantong uang yang melambangkan kekayaan surgawi. Sosok utama duduk anggun di atas takhta, didampingi oleh permaisurinya, meskipun bagian sosoknya terkikis oleh waktu. Di kanan dan kiri takhta, barisan pelayan setia tampak berjaga, termasuk para brahmana yang menjaga suasana sakral. Keseluruhan adegan ini memperlihatkan kehidupan penuh kemuliaan dan kedamaian setelah kelahiran kembali di surga. Kebahagiaan dan kelimpahan bukan hanya materi, tetapi juga spiritual dan sosial. Meski relief sudah usang, makna dan pesannya tetap hidup. Gambaran ini mengingatkan kita akan pahala dari perbuatan baik yang tulus dan konsisten. Surga adalah tempat dimana kebaikan dibalas dengan kebahagiaan abadi.",Kelahiran kembali di surga adalah buah dari perbuatan baik yang tulus dan konsisten dalam hidup.
131-By-Giving-a-Bell-one-has-the-Society-of-the-Distinguished-Original.jpg,Penghargaan atas Perbuatan Baik,"Di sebuah tempat suci, lima orang berkumpul membawa persembahan sederhana. Salah satu dari mereka membawa sebuah genta kecil dan meletakkannya dengan penuh hormat. Mereka tidak datang untuk meminta, tapi untuk memberi dengan hati yang tulus. Suara genta yang dibunyikan menandakan niat baik dan ketulusan mereka. Orang-orang sekitar memperhatikan dan tersentuh oleh apa yang mereka lakukan. Tak lama kemudian, datanglah sekelompok orang bijak yang menyambut mereka dengan hangat. Mereka tidak dikenal sebelumnya, tapi kini diperlakukan dengan hormat. Semua itu bukan karena kekayaan atau jabatan, tapi karena ketulusan hati. Perbuatan baik mereka menjadi cahaya yang menyinari hati banyak orang. Sebuah tindakan kecil membawa dampak yang tak terduga.","Kebaikan yang dilakukan dengan niat murni akan membawa penghargaan dan kehormatan, bahkan tanpa diminta.

"
132-A-Universal-Monarch-Original.jpg,Kepemimpinan Bijak,"Di sebuah istana megah, seorang raja duduk anggun di atas singgasananya. Ia dikelilingi oleh tiga permaisuri yang setia dan seorang wanita berhias permata yang berdiri di tengah, bagaikan lambang kemakmuran. Di hadapan mereka, para pelayan bersimpuh dengan penuh hormat, siap melayani kapan pun dibutuhkan. Di sekeliling istana tampak simbol-simbol kejayaan: kuda yang gagah, gajah yang agung, roda kemenangan, dan permata berkilauan. Payung kebesaran dan kipas bulu merak melambangkan wibawa dan keagungan sang raja. Namun semua itu bukan hasil keserakahan atau penaklukan, melainkan buah dari kepemimpinan yang adil dan bijaksana. Rakyatnya hidup damai, para pengunjung datang membawa hormat. Sang raja tidak hanya dihormati karena kekuasaan, tapi karena kebaikan hati dan tanggung jawabnya terhadap semua makhluk. Kekuasaan yang digunakan untuk melayani, bukan untuk menindas. Dialah Raja Semesta, pemimpin sejati yang lahir dari kebajikan.",Kekuatan dan kekuasaan sejati datang dari kepemimpinan yang bijak dan adil. Pemimpin yang melayani dengan hati akan dihormati sepanjang masa.
133-Pleasing-Speech-and-Knowledge-of-Former-Lives-Original.jpg,Kekuatan Kata dan Kesadaran Diri,"Di sebuah taman sunyi, seorang pria tengah berbincang hangat dengan seorang tamu yang berpakaian sederhana namun terpancar wibawa dari wajahnya. Ucapannya lembut, menyejukkan, dan setiap kata terasa seperti menenangkan hati yang mendengarnya. Para pendengar di sekeliling tersenyum dan merasa damai, seolah semua beban hidup mereka menjadi ringan. Namun sosok bijak itu tak hanya pandai bicara—ia memiliki kemampuan luar biasa: mengingat kehidupan-kehidupan lampau. Ia tahu siapa dirinya di masa lalu, dan bagaimana tindakan kecil saat itu membentuk hidupnya kini. Pengetahuan itu membuatnya rendah hati, bukan sombong. Ia menyadari bahwa segala hal dalam hidup memiliki sebab dan akibat yang dalam. Dengan pemahaman itu, ia tidak menyalahkan orang lain atau keadaan. Ia memilih untuk berbicara baik, bertindak baik, dan membimbing orang lain menuju kedamaian. Kata-kata indah dan pengetahuan batin menjadikannya sosok yang penuh cahaya.","Ucapan yang baik bisa menyembuhkan, dan pengetahuan tentang diri membuat kita bijaksana. Kesadaran akan masa lalu membawa kebijaksanaan untuk hidup lebih baik hari ini."
134-Great-Wealth-and--Rebirth-in-Heaven-Original.jpg,Buah dari Kedermawanan,"Di sebuah tempat yang makmur, tampak seseorang hidup dalam limpahan harta. Ia dikelilingi oleh pelayan, permata, dan tanda-tanda kemewahan lainnya, namun wajahnya tetap tenang, tak angkuh. Kekayaannya bukan hasil tipu daya, melainkan buah dari kemurahan hati di masa lalu. Ia dahulu pernah mempersembahkan genta dan memberi dengan tulus tanpa mengharap balasan. Kini, ia menikmati hidup sebagai bhogī—orang yang diberi kenikmatan duniawi sebagai hasil perbuatannya. Namun kebahagiaan sejatinya belum berhenti di sana. Di sisi lain, kita melihat ia duduk di bawah pohon yang menjulang, dalam suasana damai yang tak terlukiskan. Itulah svargga—surga—tempat kelahiran ulang bagi jiwa-jiwa yang telah menanam kebaikan sejati. Ia tidak hanya menikmati kekayaan, tapi juga ketenangan batin yang mendalam. Dua dunia telah ia capai: kebahagiaan di bumi dan kedamaian di alam luhur.",Kebaikan yang dilakukan dengan tulus akan membawa berkah di dunia dan akhirat. Kedermawanan sejati membuka pintu rezeki dan kedamaian yang abadi.
135-By-Giving-Clothes-one-becomes-Handsome-Original.jpg,Kebaikan Hati Melalui Pemberian,"Di bawah naungan pohon rindang, seorang brahmana duduk tenang dengan sorot mata penuh kebijaksanaan. Seorang pengikut datang berlutut, mempersembahkan sehelai pakaian dengan rasa hormat dan ketulusan. Pakaian itu bukanlah yang termewah, tapi diberikan dengan hati yang bersih. Sang brahmana menerimanya dengan senyum damai, seolah menyambut lebih dari sekadar kain—melainkan niat baik dari si pemberi. Waktu berlalu, dan si pengikut kini tumbuh menjadi sosok yang tampan dan memesona. Wajahnya bersinar cerah, pembawaannya menenangkan, dan semua orang senang berada di dekatnya. Ia tidak sadar bahwa pesona itu adalah buah dari kebaikan kecil yang ia tanam di masa lalu. Bukan hanya pakaian yang ia beri, tapi cinta kasih dalam tindakan sederhana. Dunia kini memandangnya dengan mata kagum dan hati hangat. Kebaikan telah memperindah dirinya, luar dan dalam.","Memberi dengan tulus, sekecil apa pun, akan memperindah hati dan memancarkan kebaikan dari dalam diri. Kecantikan sejati lahir dari jiwa yang dermawan."
136-Great-Wealth-Original.jpg,Balasan dari Kebaikan,"Di sebuah rumah besar yang megah, tampak seseorang hidup dalam kemakmuran yang luar biasa. Emas, perhiasan, dan pakaian indah mengisi setiap sudut ruangan, tapi wajah sang pemilik tetap bersahaja. Dulu, ia hanyalah orang biasa yang suka memberi tanpa pamrih—termasuk memberi pakaian kepada mereka yang membutuhkan. Ia tak pernah menghitung apa yang diberikannya, hanya memastikan bahwa ia membantu dengan sepenuh hati. Kini, tanpa disangka, kehidupan memberinya balasan dalam bentuk kekayaan yang melimpah. Namun yang paling menonjol bukan hartanya, melainkan cara ia tetap rendah hati dan terus berbagi. Rumahnya terbuka untuk siapa saja, dan setiap tamu pulang dengan hati ringan. Kekayaan itu bukan miliknya seorang, tapi milik semua yang disentuh oleh kebaikannya. Keindahan hidupnya bukan pada harta, melainkan pada kemurahan hati yang membentuknya.","Kebaikan kecil yang dilakukan dengan ikhlas akan kembali dalam bentuk berkah yang tak terduga. Kekayaan sejati bukan hanya milik mereka yang punya harta, tapi mereka yang tahu cara menggunakannya untuk kebaikan."
137--Reborn-in-Heaven-Original.jpg,Buah Kebajikan,"Di sebuah istana megah yang melayang di angkasa, seorang jiwa yang mulia duduk tenang di dalam vimāna—rumah surgawi. Ia dikelilingi oleh tiga selir yang bersinar seperti bintang, serta para pelayan surgawi yang siap melayani dengan penuh bakti. Di kiri dan kanan tumbuh pohon kalpa-taru, pohon pengabul harapan, yang hanya tumbuh di alam surga. Kinnara, makhluk surgawi yang penuh keindahan, menyambutnya dengan musik dan tarian. Sosok ini dulunya adalah manusia biasa yang gemar berbuat baik di bumi—memberi tanpa pamrih, berbicara dengan lembut, dan menjaga hatinya dari kebencian. Semua perbuatan baik itu kini berbuah dalam bentuk kelahiran kembali di surga. Ia tidak datang ke sana karena status, tapi karena kebajikan yang ia tanam dengan tekun. Tidak ada rasa sombong di wajahnya, hanya kedamaian dan rasa syukur. Di surga, ia hidup dalam cahaya dan kasih yang abadi—buah manis dari hidup yang dijalani dengan hati mulia.","Setiap perbuatan baik adalah benih yang akan tumbuh menjadi kebahagiaan, bahkan melampaui kehidupan ini. Surga bukan hadiah dari keberuntungan, melainkan hasil dari hati yang penuh cinta dan welas asih."
138-By-Giving-Vessels-one-becomes-a-Vessel-for-Dharma-Original.jpg,Derma & Penyebaran Kebijaksanaan,"Di masa lalu, seorang dermawan sederhana mempersembahkan sebuah bejana kecil kepada seorang bhikkhu. Ia tidak tahu bahwa pemberian itu akan menjadi awal dari perjalanan spiritual yang luar biasa. Bejana itu tampak biasa, tapi niat di baliknya begitu murni. Kini, dalam kehidupan barunya, ia terlahir sebagai biksu yang dihormati. Duduk bersila di bawah pohon, ia mengajarkan Dharma kepada banyak orang yang mendengarkan dengan penuh perhatian. Kata-katanya jernih, membawa kedamaian dan pengertian bagi mereka yang gelisah. Ia bukan hanya membawa Dharma—ia menjadi bejana Dharma, tempat kebijaksanaan itu mengalir dan menyuburkan kehidupan orang lain. Wajahnya tenang, langkahnya ringan, dan hatinya penuh welas asih. Semua itu adalah hasil dari satu tindakan kecil: memberi dengan niat tulus. Kini, ia bukan hanya dikenang, tapi juga menjadi cahaya bagi dunia.","Kebaikan sederhana yang dilakukan dengan tulus dapat menjadi jalan menuju kehidupan penuh makna. Siapa pun bisa menjadi saluran kebijaksanaan, jika hidupnya didedikasikan untuk memberi dan menginspirasi."
139-Great-Wealth-Original.jpg,Balasan Kebaikan dalam Bentuk Kekayaan,"Di dalam paviliun yang indah, seorang pria duduk anggun di atas dipan berukir. Di sekelilingnya, empat selir menemaninya dengan lembut, sementara barisan pelayan sibuk melayani segala kebutuhannya. Di bawah dipan, terlihat kantong-kantong uang sebagai simbol kekayaan yang berlimpah. Namun, wajahnya tak menunjukkan kesombongan, hanya ketenangan yang dalam. Ia pernah menjalani hidup sebagai orang biasa, namun murah hati kepada siapa saja yang membutuhkan. Tak segan berbagi makanan, pakaian, atau bahkan sekadar waktu dan perhatian. Kini, semua kebaikan itu kembali kepadanya dalam bentuk kemakmuran. Ia bukan hanya kaya secara materi, tetapi juga kaya secara batin. Orang-orang datang kepadanya bukan hanya untuk mengabdi, tapi juga untuk mencari teladan hidup yang luhur. Kekayaan itu ia gunakan bukan untuk memuaskan diri, tetapi untuk terus berbagi.","Harta yang diperoleh dari kebajikan akan menjadi berkah, bukan beban. Kekayaan sejati adalah kemampuan untuk tetap berbagi ketika kita memiliki lebih.
"
140-Reborn-in-Heaven-Original.jpg,Buah Kebaikan dan Kelahiran Kembali,"Seorang lelaki berdiri di depan sebuah biara megah, dikelilingi oleh istri dan empat selir yang setia. Di tangan istrinya, tergenggam teratai raksasa—simbol kesucian dan ketenangan hati. Lelaki itu dikenal sebagai sosok yang kaya dan dermawan, yang selalu memberi dengan tulus tanpa mengharapkan balasan. Banyak orang datang untuk memberi persembahan sebagai bentuk penghormatan dan rasa syukur. Karena kebaikannya, ia mendapat kelahiran ulang di surga, tempat yang penuh kedamaian dan kebahagiaan abadi. Di sana, ia menikmati kemewahan dan ketenangan, dikelilingi oleh makhluk surgawi dan cahaya yang lembut. Meski memiliki kekayaan duniawi, yang paling berharga baginya adalah kedamaian batin yang diperoleh dari perbuatan baik. Kisahnya mengajarkan bahwa harta dan kekuasaan bukanlah tujuan akhir, tapi hasil dari hidup yang penuh kebaikan. Surga adalah hadiah bagi mereka yang menanam benih kebajikan dengan sabar dan tulus.","Kebaikan dan kemurahan hati menuntun pada kedamaian sejati, bahkan melampaui kehidupan dunia. Kelahiran kembali yang mulia adalah buah dari hidup yang dijalani dengan cinta dan pengabdian."
141-Giving-Banners-Original.jpg,Derma dan Penghormatan,"Di depan sebuah biara yang megah, tiga orang duduk dengan khidmat, memegang panji sebagai tanda persembahan. Panji itu bukan sekadar bendera, melainkan simbol penghormatan dan dukungan pada ajaran Dharma. Di belakang mereka, beberapa orang berdiri dengan sikap hormat, mendukung niat baik tersebut. Tak jauh dari sana, empat orang lain duduk di bawah pohon rindang, juga mempersembahkan sesuatu dengan penuh ketulusan meski tidak terlihat jelas apa yang diberikan. Suasana penuh rasa hormat dan keikhlasan mengisi udara, menciptakan momen sakral. Mereka percaya bahwa memberi bukan hanya soal benda, tapi juga niat dan ketulusan hati. Dengan persembahan itu, mereka ikut menjaga dan menyebarkan ajaran kebaikan. Biara menjadi tempat yang hidup berkat dukungan dari banyak orang seperti mereka. Masing-masing persembahan membawa berkah bagi yang memberi dan yang menerima. Kisah ini mengajarkan bahwa setiap bentuk kebaikan, sekecil apa pun, memiliki nilai besar.","Memberi dengan hati yang tulus adalah bentuk penghormatan tertinggi dan cara menjaga kebaikan agar terus berkembang. Setiap persembahan, sekecil apa pun, berarti bagi kehidupan bersama.
"
142-Great-Wealth-Original.jpg,Balasan Kekayaan dari Derma,"Seorang pria duduk dengan tenang di atas dipan yang megah, dikelilingi oleh empat selir yang setia. Di sekeliling mereka, barisan pelayan berdiri rapi, siap memenuhi setiap permintaan dengan penuh perhatian. Ia dikenal sebagai sosok yang dermawan, yang pernah memberikan panji sebagai persembahan suci di sebuah biara. Panji itu bukan hanya simbol, tapi juga tanda pengabdian dan dukungan terhadap Dharma. Karena ketulusan dan kemurahan hatinya, ia diberkahi dengan kekayaan dan kemewahan yang berlimpah. Kantong-kantong uang tersusun rapi di bawah dipan, menjadi bukti nyata berkat yang datang dari perbuatan baik. Meski dikelilingi oleh kemewahan, pria itu tetap rendah hati dan bijaksana. Ia menggunakan kekayaannya untuk terus berbuat baik dan membantu sesama. Kisahnya mengingatkan kita bahwa setiap kebaikan yang tulus akan kembali dalam bentuk berkah yang tak terduga. Kekayaan sejati adalah yang lahir dari hati yang memberi, bukan hanya dari materi semata.","Ketulusan memberi membawa berkah yang melimpah, baik dalam bentuk materi maupun kebahagiaan batin. Kekayaan yang diperoleh dari kebaikan akan menjadi sumber kebaikan yang berkelanjutan."
143-Reborn-in-Heaven-Original.jpg,Buah dari Kebaikan dan Kemakmuran di Akhirat,"Di surga yang indah, pohon kalpa-taru berdiri megah, membawa harapan dan kebahagiaan abadi. Di bawah naungannya, seorang pria kenyang dan tampak bahagia duduk bersama para selirnya. Ia memeluk satu selir dengan penuh kasih, sementara tangan lainnya juga menyentuh yang lain dengan lembut. Tubuhnya terlihat sehat dan gemuk, tanda kemakmuran yang melimpah. Di sekelilingnya, makhluk kinnara bersayap berdansa dan bernyanyi, menambah suasana surgawi yang damai. Kekayaan dan kenyamanan yang dimiliki pria itu adalah hasil dari kehidupan penuh kebaikan dan kemurahan hatinya di dunia. Ia menikmati buah dari perbuatan baik yang dilakukannya dengan tulus. Surga ini bukan hanya tempat mewah, tetapi juga simbol kedamaian dan ganjaran atas kebajikan. Kisahnya mengajarkan kita bahwa hidup dengan hati yang baik membawa kebahagiaan sejati. Keberlimpahan di akhirat adalah cerminan dari kebajikan di dunia.","Kebaikan yang tulus akan membawa kemakmuran dan kebahagiaan sejati, bukan hanya di dunia, tapi juga di akhirat.

"
144-By-Giving-Food-one-becomes-Handsome-Original.jpg,Derma dan Keindahan Hati,"Di sebuah tempat yang tenang, seorang dermawan memberikan makanan dan minuman kepada mereka yang membutuhkan. Persembahan itu bukan sekadar benda, tapi juga wujud kepedulian dan kasih sayang yang tulus. Di panel sebelah kiri, tergambar hasil dari kebaikan ini: seseorang yang menjadi rupawan, dengan wajah cerah dan senyum yang menawan. Keindahan yang terpancar bukan hanya dari luar, tapi berasal dari hati yang penuh kebaikan. Memberi makanan membawa kebahagiaan, bukan hanya bagi penerima, tapi juga bagi yang memberi. Rasa bahagia dan kepuasan memenuhi jiwa sang dermawan. Makanan yang dibagikan menjadi simbol kehidupan dan harapan baru bagi banyak orang. Kisah ini mengingatkan kita bahwa kemurahan hati membawa keindahan dan kebahagiaan sejati. Setiap kebaikan akan membentuk wajah kita menjadi lebih bersinar. Derma bukan hanya soal memberi, tapi juga tentang membangun keindahan jiwa.","Memberi dengan tulus membawa keindahan dan kebahagiaan sejati, yang terpancar dari hati dan wajah seseorang."
145-One-is-visited-by-the-Populace-Original.jpg,Keharmonisan dan Kehormatan Sosial,"Di sebuah tempat terbuka yang dikelilingi oleh empat pohon yang unik, seorang tokoh dihormati duduk bersama masyarakatnya. Meski sosok utama pada relief ini sudah rusak, kehadiran banyak orang yang duduk setara menunjukkan bahwa ia sedang dikunjungi dan dihormati oleh komunitasnya. Para pelayan perempuan berdiri di kiri dan kanan, siap melayani dengan penuh perhatian. Suasana penuh rasa hormat dan keakraban mengisi ruangan tersebut. Kunjungan masyarakat bukan hanya sekadar formalitas, tetapi tanda penghargaan atas kepemimpinan dan kebaikan tokoh itu. Setiap orang duduk bersama dengan damai, menunjukkan harmoni dan rasa saling menghargai. Hubungan yang baik antara pemimpin dan masyarakatnya membawa kedamaian dan kemajuan. Ini adalah cerminan pentingnya saling menghormati dan menjaga kebersamaan. Kisah ini mengajarkan bahwa kehormatan datang dari pelayanan dan hubungan yang tulus. Bersama, masyarakat dan pemimpin membangun dunia yang lebih baik.",Keharmonisan dan rasa saling menghormati dalam masyarakat membentuk fondasi kedamaian dan kemajuan bersama.
